PlaceID,Rating,Timestamp,Total Sentiment
ChIJkXC1KYG3e0gRrcKkqwsqjdg,5,2024-04-06T21:51:14Z,0.999866247
ChIJkXC1KYG3e0gRrcKkqwsqjdg,5,2021-07-18T13:24:15Z,0.999882221
ChIJW86ZOl6ye0gR1NCTHzillls,5,2023-02-22T22:20:23Z,0.999814928
ChIJW86ZOl6ye0gR1NCTHzillls,5,2024-04-24T20:32:36Z,0.999375165
ChIJU7fnFOiye0gRU_8EcZ8VJPY,5,2023-04-29T01:21:59Z,0.999871612
ChIJU7fnFOiye0gRU_8EcZ8VJPY,5,2022-05-13T21:00:37Z,0.999619365
ChIJQ4jqG0mxe0gRs0gTfkuoY3g,5,2020-11-05T18:26:15Z,0.999883175
ChIJLTYmx9dze0gRphioJafPA0U,5,2023-08-09T19:46:39Z,0.998937547
ChIJLTYmx9dze0gRphioJafPA0U,5,2023-02-22T17:08:35Z,0.850975215
ChIJLTYmx9dze0gRphioJafPA0U,5,2023-06-14T11:31:14Z,0.999790967
ChIJX-MHEFsNe0gRXCoC5d1Mo2o,5,2023-07-21T11:48:42Z,0.999625802
ChIJX-MHEFsNe0gRXCoC5d1Mo2o,5,2023-07-14T12:42:57Z,0.999610126
ChIJX-MHEFsNe0gRXCoC5d1Mo2o,5,2023-12-13T13:28:30Z,0.99875927
ChIJoygihrpdeUgRSugGzIQviO4,4,2023-07-14T23:36:51Z,0.992863894
ChIJoygihrpdeUgRSugGzIQviO4,5,2023-09-08T07:25:02Z,0.999845743
ChIJoygihrpdeUgRSugGzIQviO4,5,2023-10-24T15:13:36Z,0.995491922
ChIJr_QsIh3gekgRtx9bWwvDFqU,5,2023-06-05T21:35:23Z,0.999743879
ChIJXSydBmGRcUgRXchpU2DWdbM,5,2023-03-29T10:38:01Z,0.999780715
ChIJXSydBmGRcUgRXchpU2DWdbM,5,2023-03-29T10:48:01Z,0.993523717
ChIJXSydBmGRcUgRXchpU2DWdbM,5,2023-03-29T10:29:05Z,0.999867439
