PlaceID,Rating,Text,Timestamp
ChIJwTU56x3EdkgRZWg6_jCYkPs,5,"We went for my wife's birthday and really enjoyed ourselves. A very relaxing time on the river listening to interesting stories from the skipper, watching the world go by and nibbling on the cream tea. Would highly recommend it. You can even fit in a trip to Bister Village beforehand if you want as there's enough time before disembarking at 12:30pm. We paid £7 to stay in Westgate car park which is only 5-10 mins away. So that may suit you better than the park and ride.",2022-09-10T12:29:18Z
ChIJh1Hj6dUjj0gRqvDu84dWSl8,5,"Modern clean boat. Sensible covid measures in place. The tour was very interesting, cracking scenery all brought to life with fascinating info from the guide Sean, who was very good and pitched the info for kids and adults with humour.",2020-08-22T10:26:58Z
ChIJh1Hj6dUjj0gRqvDu84dWSl8,5,"I loved this cruise. Each member of staff was friendly, welcoming and polite. Boarding was efficient and provided information about both the upper and lower decks. The guides onboard made the trip a memorable experience with their sense of humour and knowledge. For me, this was the highlight of Fort Augustus.",2023-09-09T13:46:20Z
ChIJh1Hj6dUjj0gRqvDu84dWSl8,5,The tour guide John delivered his commentary in a funny way and there was a snack bar where you can a coffee or a bag of chips. You might get soaked in water on the top deck so please beware. Overall it was a pleasant one hour cruise.,2022-06-11T23:01:12Z
ChIJ2wVTy_1De0gR7kMhkOjkw3o,5,"Was not kept waiting for an age for an operative to answer phone. Reply to questions clear and concise.  All information necessary was given at the time of booking.  Operatives went out of their way to book exactly the holiday and flights I requested
Would book with River Cruising again and would recommend them to friends.",2024-04-10T11:14:02Z
ChIJ2wVTy_1De0gR7kMhkOjkw3o,5,"We completed the form and contact was made within a few hours. All the details were made very clear and we were able to confirm our desire to book the cruise. The very next day we received the information with the details. Although we are unable to book our flight, they have assured us that we will have a choice of two airport and will be in touch when the flights are released.
We feel very confident that we will enjoy this cruise and that all the arrangements are to our liking.",2020-10-05T13:29:31Z
ChIJ2wVTy_1De0gR7kMhkOjkw3o,5,"Gillian from River cruising was very professional, knowledgable , helpful and pleasant through out our booking a river cruise. Recommend.",2021-03-09T09:05:37Z
ChIJky_cC-jDeUgRc1yUfBJYFc0,5,The food was good the staff polite and attentive and the commentary informative   a good way to spend a couple of hours,2022-04-12T15:56:23Z
ChIJky_cC-jDeUgRc1yUfBJYFc0,3,"Fantastic to see all the points on river. The lodge is bright and  modern.. pity boats and food is stuck in 70's.

Staff were excellent & attentive!!",2022-04-10T17:21:17Z
ChIJky_cC-jDeUgRc1yUfBJYFc0,5,"Great way to have a party on a very steady ride up and down the river. Couple of decks to eat in, each with a bar and dance floor area, and space to hang outside at the back (stern). All the staff pleasant and welcoming too. Would recommend for a work party or similar.",2022-07-19T18:45:51Z
ChIJW2yo4qcxeUgR4EaSNKvQhuo,4,"Well worth a trip gives you plenty of history of the river, nice n relaxing plus they have a bar",2021-10-14T19:31:12Z
ChIJW2yo4qcxeUgR4EaSNKvQhuo,5,"Brilliant cruise on the river Ouse,could highly recommend this company, the staff were very caring and gave an  informative commentary. Well done.",2024-03-27T08:45:39Z
ChIJW2yo4qcxeUgR4EaSNKvQhuo,5,"Amazing way to spend some time and see the city from a different perspective! We did it in quite good weather but it would’ve been just as amazing in colder weather. Super dog friendly and the staff were lovely :)
There was even an ice cream boat that you could by from the water, on the journey! See pictures.",2021-11-16T14:18:22Z
ChIJAcVkt8cEdkgRMppkB6-eoGE,4,"The London Eye River Cruise is a delightful and scenic way to explore the iconic River Thames and soak in the breathtaking sights of London. Departing from the London Eye Pier, this leisurely boat tour takes passengers on a captivating journey along the river, offering panoramic views of the city's most famous landmarks.

As you embark on the cruise, you'll find yourself gliding past a picturesque backdrop of historic and modern architecture. From the majestic Tower Bridge to the grandeur of the Houses of Parliament and the iconic London Eye itself, the cruise provides a unique vantage point to admire these renowned landmarks from a different perspective.

The knowledgeable guides onboard share fascinating stories and interesting facts about the history, culture, and significance of the sites along the river. Their commentary adds depth and context to the experience, allowing you to gain a deeper understanding of the rich heritage and vibrant atmosphere of London.

The cruise is not just about sightseeing; it also offers a relaxing and enjoyable experience on the water. As you drift along the river, you can sit back, unwind, and appreciate the tranquil surroundings. The gentle sway of the boat and the cool breeze create a soothing atmosphere, making it a perfect opportunity to take a break from the bustling city and enjoy a moment of tranquility.

The London Eye River Cruise is suitable for visitors of all ages and interests. Whether you're a history buff, a photography enthusiast, or simply someone who appreciates stunning cityscapes, the cruise provides a captivating journey that showcases the best of London's iconic landmarks.

The cruise itself typically lasts around 40 minutes, allowing ample time to capture memorable photographs, listen to the engaging commentary, and soak in the mesmerizing views. It's a fantastic way to capture the essence of London's riverside charm and create lasting memories.

With its convenient departure point near the London Eye, the river cruise is easily accessible and can be seamlessly combined with a visit to other nearby attractions or a leisurely stroll along the riverbank.

The London Eye River Cruise offers a unique and enchanting experience that combines sightseeing, relaxation, and informative commentary. It allows visitors to appreciate the beauty and grandeur of London's riverside landmarks while enjoying a serene journey along the iconic River Thames.",2023-06-01T03:23:42Z
ChIJAcVkt8cEdkgRMppkB6-eoGE,5,This tour was pretty awesome. Our tour guide had a funny way of explaining the history of the fancy buildings around the river. We had fun here. The money was worth it.,2020-08-08T17:13:24Z
ChIJAcVkt8cEdkgRMppkB6-eoGE,5,This was a highlight of our trip - Ben the guide was hilarious and we thoroughly enjoyed the 40 min trip. Was actually more enjoyable than the London Eye although we did both and they were both great.,2024-04-08T13:31:57Z
ChIJWRQ7JoUCdkgRWTutHYUlZA8,4,I really loved the sightseeing tour with this company! The tour guide was funny and gave comprehensive explanations about every iconic landmark along the Thames River. I would really recommend this tour to my other friends who will visit London in the future!,2024-02-01T16:32:19Z
ChIJWRQ7JoUCdkgRWTutHYUlZA8,5,"Really enjoyed our boat ride to Greenwich, fantastic value-£18.50 for a 2 hour round trip taking in all the sights then free time to explore Greenwich. We were pleasantly surprised by how nice Greenwich is to walk around and how much there is to see up there, especially the park and maritime museum. The guide on the boat was also very good- engaging and interesting information about all the sights we were passing, including more obscure facts. You also have a choice of sitting indoors or out on the deck.",2022-09-21T03:02:43Z
ChIJWRQ7JoUCdkgRWTutHYUlZA8,5,The Thomas Dogit boat trip was the best we had been on the Tour guide was brilliant and made this trip so enjoyable and fun. He had amazing facts about different parts of the river banks and made then fun to remember Definitely Recommend A Visit on this Boat Trip.,2021-08-31T07:48:06Z
ChIJ93ywzh2bdkgR3I7KNpfJrAc,5,"Lovely 90 minute cruise on The Caversham Lady from Caversham Bridge to Mapledurham Lock. The skipper provided a running commentary for the first 45 minutes with lots of interesting facts about the river and local sights. The price was reasonable and Saturday at 11am was dead quiet in summer holidays (families do weekday trips on a deal apparently). Just my wife, our son, and another couple. There is a bar on board for teas and beers and you can pay with contactless. A lovely day out on the river.",2023-08-14T16:59:01Z
ChIJ93ywzh2bdkgR3I7KNpfJrAc,5,We hired the Caversham Princess as our wedding transport back in July this year and couldn't have been more pleased! The Thames Rivercruise team were amazing to deal with from start to finish and even despite the poor weather conditions on the day the journey was extremely smooth and enjoyable. All our guests commented on how great the boat and the team were. Thank you so much! Jess & Russell,2023-10-13T11:33:06Z
ChIJ93ywzh2bdkgR3I7KNpfJrAc,5,"Following a phone call to Laura we booked a Sunday lunch cruise, everything was very well organised. We had a lovely relaxing time taking in the views, also heard some interesting stories shared by a crew member. Lunch was delicious. One of our party had mobility issues and all of the staff were so helpful and friendly. I highly recommend. Ths was our second cruise and we'll definately come again.",2023-07-23T08:51:03Z
ChIJ4cOs1w6te0gR8aI3PAPCLag,5,"2nd time we go on this cruise with the Sunday Lunch roast dinner and we loved it! The staff is very friendly, the food is delicious with big portions, the view is amazing and we like the tour too! Highly recommend it!",2024-03-31T15:12:47Z
ChIJ4cOs1w6te0gR8aI3PAPCLag,5,Had my hen party with city centre cruises and would definitely use them again. Made it really easy to book and dropped decorations off which they set up in the boat for me. Really nice staff and amazing food. The dj and karaoke is well worth getting. Thank you so much for a brilliant night x,2022-08-15T20:37:24Z
ChIJ4cOs1w6te0gR8aI3PAPCLag,5,"⭐⭐⭐⭐⭐

My recent experience with City Centre Cruises in Manchester was nothing short of exceptional! From the moment we stepped aboard Emmeline Pankhurst, it was evident that this was going to be an unforgettable journey.

Firstly, the food was outstanding! A delectable selection that not only tantalized the taste buds but also showcased the culinary expertise of the onboard chefs.

Yet, what truly made this experience extraordinary was the impeccable hospitality provided by Amon and Sarah. They epitomized cruise hospitality at its finest! Their warmth, attentiveness, and genuine care for every guest onboard added an extra layer of delight to the entire cruise.

Amon and Sarah's professionalism and friendliness were unparalleled. They effortlessly catered to every need, ensuring everyone felt welcomed and pampered throughout the journey. Their knowledge about the cruise, coupled with their enthusiasm, enhanced the overall experience significantly.

The ambiance onboard was delightful, the views of Manchester from the cruise were stunning, and the service was top-notch. But it was truly Amon and Sarah who elevated this experience to something truly memorable.",2023-11-24T17:38:40Z
ChIJ4TszkUG9cEgRf5A0n0Nvsv8,5,"Must have when you visit Birmingham. The guide telling the history of the canals was an authentic and great storyteller, we enjoyed every minute of this experience.",2023-10-28T18:33:28Z
ChIJ4TszkUG9cEgRf5A0n0Nvsv8,5,"Excellent boat trip. Alan the ""tour guide"" gave a very informative and highly entertaining commentary of the canal way of life.
I will always look at canal bridges & canal banks from a new perspective, if you want to know why, .....go on his tour!!
Highly recommend and a bargain price.",2023-06-01T17:44:24Z
ChIJ4TszkUG9cEgRf5A0n0Nvsv8,5,"Excellent tour, very reasonably priced and the guided commentary was fantastic. The guide is obviously a very well-informed history buff! Highly recommend.",2023-07-26T11:47:38Z
ChIJBfEESiR0ekgRiB37lIra8w0,5,"Fab 2 hour tour with family down the canal.The barge was clean,staff organised and very helpful. We had afternoon tea and prosecco. Sandwiches were tasty and fresh,nice selection of cakes.We loved the 60's music playing in the background too.Recommended.",2022-01-11T17:55:38Z
ChIJBfEESiR0ekgRiB37lIra8w0,5,"As long as you realise you are NOT on  the ocean but are on a canal, it's actually a great little journey.
The catering is good, you can drink as much tea or coffee as you want.
The scenery included some rural images with newly born lambs along the canal bank playing with each other at the time of our trip being the highlight.
All in all, a thoroughly enjoyable 2 hours especially with the staff being so friendly, helpful and always very alert to your requests and wishes!(within reason)",2024-04-14T09:17:13Z
ChIJBfEESiR0ekgRiB37lIra8w0,5,"Stumbling across Georgie’s by happenstance and never having been on a barge before I booked a two hour afternoon tea cruise.

The experience was delightful from booking right through to the excursion itself. Having adopted a gluten free approach in between making the booking and the trip itself, Jess couldn’t have been more helpful in making the change.

On the day, the setting in the boat was lovely, the food exceeded expectations and the service was spot on. Two hours just flew by and it was a very relaxing outing. I’m six feet tall and any anxieties that I had about being squashed in were completely unnecessary as the seating and space was appropriate and very adequate. Looking forward to another trip and a different theme soon.",2022-08-30T20:21:48Z
