PlaceID,Rating,Text,Timestamp
ChIJo2eoTDOse0gRWKoVmw968lM,5,Well organised recycling centre recommended friendly staff,2022-08-25T16:52:49Z
ChIJo2eoTDOse0gRWKoVmw968lM,5,"The staff are helpful. And every area is easy to identify , cardboard , metal, wood , electrical, non recyclable waste",2022-01-01T20:57:44Z
ChIJG7qFJUeze0gR8dwuJPYccUg,5,"The site is kept exceptionally clean and the staff are very helpful. They will advise you of recycling locations within the site for your particular recycling.
They will also help with heavy and awkward items. There is a huge selection of bays for separating your recycling. Very impressive.",2024-03-08T16:50:00Z
ChIJG7qFJUeze0gR8dwuJPYccUg,5,"Lots of recycling options. Easy access, and helpful staff",2022-06-26T14:20:35Z
ChIJG7qFJUeze0gR8dwuJPYccUg,5,Good access and helpful staff.,2022-03-22T16:24:56Z
ChIJn5-5RkS0e0gRrptLpen2Moc,5,"The facility has a very easy access, great signs given direction per disposal and staff are very helpful. My go to place to disposal  any unwanted and/or damaged goods.",2022-10-08T11:53:38Z
ChIJn5-5RkS0e0gRrptLpen2Moc,5,The men up on the recycling bins are always very polite and willing to help if your struggling to move and carry something from your car. And organised.,2022-05-02T10:17:12Z
ChIJn5-5RkS0e0gRrptLpen2Moc,5,A well run facility with very helpful staff.,2022-03-22T07:52:54Z
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,"The recycling centre now has dedicated collection points for many more recycling  streams than it originally offered. It also has reuse points on the right as you drive in for furniture, CDs, computer games, laptops, footwear and I think clothing. The staff are friendly and knowledgeable.",2023-02-25T20:25:49Z
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,Helpful & professional staff who are always ready to advise on  best way to  recycle items. Place is kept very clean & tidy.,2021-05-30T07:51:56Z
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,"I would like to say a big ‘Thank you’ to John, Chris, Jamie, Dave, Rob, Glenda, Donald, Rob M and the whole hard working, team at Rosehill Refuse Depot.

For all the years I have been using this tip I have always found the staff to be friendly, polite, and very helpful  - come rain, hail, snow, freezing temperatures! or baking hot!.
The site is spotless and they are always on hand to help and assist me with things I can’t lift /carry or when i’m not sure which container to use.

Clearly they take pride in what they do and this is reflected in everything I’ve mentioned above. They  have even made a beautiful little garden area which is full of bee friendly flowers, grasses and ornaments.  It is so creative and has obviously taken a lot of work which they didn’t need to do. Another special touch which makes this depot a pleasure to visit.
Thank you to all involved with this .... and a special mention to Chris and John in particular who’s care and love for nature and the environment are clearly apparent - such truly commendable qualities to possess.

A fantastic team, thanks to each and everyone of you - you should be very proud of yourselves 😊

10/10 ⭐️ ⭐️⭐️⭐️⭐️",2022-06-11T22:54:49Z
ChIJU1ARypuye0gRyl26k9ra83w,5,"Well sign posted and segregated for different types of recycling ♻️
Plenty of space and staff who are kind and helpful.
Great place to get rid of your unwanted items and recycle ♻️
Good place to put your unwanted but use able items for other people to use ♻️",2022-11-19T11:50:10Z
ChIJU1ARypuye0gRyl26k9ra83w,5,A Manager in the Making ... Not meet somebody that was as Professional as Daniel was at Suez Recycling Centre Sharston that was so Professional in a long. Very informative and knowledgeable about the Recycling process and the structure of Suez and Suez's goals and targets.,2022-07-06T10:31:06Z
ChIJU1ARypuye0gRyl26k9ra83w,5,"What a lot of recycling
And a lady member of staff was brilliant at helping me put lots of different things in the right places.
Thank you M",2022-08-20T17:43:07Z
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Organised tidy and helpful staff on hand to help you recycle your rubbish. If you have unwanted or unloved furniture you can always put it in the large recycling container for a charity.,2022-05-03T14:35:07Z
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Friendly staff easy drop,2021-05-13T21:58:25Z
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Great directions on arrival and pointed me in the right direction as to where to dump my stuff. Very refreshing to receive such great and friendly service.,2023-02-09T10:41:24Z
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"I've always found this recycling site to be welcome organised, clean and the staff helpful and approachable.",2021-04-18T08:47:06Z
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"It's a great dump. Working 9 till 6 during the Covid Era, well organised and manned, bring your rubbish and recycle. Need help? The crew are more than happy to tell you where to stick your garden waste, in the nicest possible way. Almost.

They'll take clothes ( bagged), TVs, fluorescent tubes, old batteries, dodgy chemicals, and most household recycling. WON'T TAKE PLASTERBOARD, apparently asbestos hazard. Now have the refuse charity shop cabin for re-usable rubbish.
Top tipping.....",2022-10-27T21:35:57Z
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"I use this site a great deal as I loath stuff sitting around. If it is in fair to good condition I put it for sale at the site shop  I love the fact that someone else can get use out of it. The site its self is fabulous, well organised and so east to dispose of rubbish. There are more than enough places to park and everything is in walking distance even for heavy items.",2021-12-30T20:24:41Z
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,The staff who work there are always friendly and helpful. Well laid out and organised recycling site with great opening hours.,2024-05-06T16:59:04Z
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,"I love Lumns Lane tip. It's organised, staff are friendly and helpful, and it's clean and tidy. Excellent. Best of all it doesn't stink like some tips.",2022-06-15T18:03:00Z
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,On site staff are super helpful about guiding you around the site and advising on what to do with the recyclables you've brought with you.,2022-04-16T09:42:44Z
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,"A very pleasant, efficient, safe and cost effective way of disposing of confidential documents - Andrew was really helpful!",2022-09-02T09:08:38Z
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,I called about disposing of some household sensitive documents and within 10 minutes I was dropping them off and they were securely recycled. Fast friendly service would highly recomend,2020-09-29T12:23:08Z
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,"This   Centre provides an extremely valuable service to the Community  from which they recycle waste paper.
The Staff, ranging from The Manager Paul to  the receptionist, always provide excellent  Customer Service  on every occasion   either by phone or in Person.
I will continue to use this company in future for all my waste paper disposal needs .
A Highly recommended Company in North Manchester.",2022-07-10T21:19:10Z
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,"This is my local waste disposal area , its always staffed by helpful staff  and is kept tidy and free from debris in the parking areas.
Has lots of disposal types so sorting your waste is essential.",2022-05-03T14:12:15Z
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,Very clean and organised for a recycling centre  plenty of staff on hand if any questions needed answers.,2020-08-10T13:19:00Z
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,"Nice, clean, tidy and good organized recycling centre. I highly recommend this place for households rubbish or unwanted items and garden waste. Please remember, entry just for vehicle under 2 metres high only (No transit vans or trailers-only with promise). No trade waste allowed. Also there is a container for good, undamaged goods to donate as charity and  clothes banks.",2022-06-25T12:23:39Z
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,4,"Very well organised recycle centre.  There is a  large capacity dumping tips areas for different products such and household burnable waste, cardboard, small appliances, scrap metal,  bottles, cans and plastic tip, wood, garden waste etc. Today there was a 15 minutes queue in the afternoon. But once through  it did not take long to dump many bags in different bins. Staff a plite and very helpful.",2021-02-01T17:29:04Z
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,5,"Very organised and clean place to go. There are clearly marked bays and also have recycling of oil, electronic items, tyres, gardening waste as well as general and paper waste.
The road to this place needs to be repaired and the speed breakers need to be clearly marked.",2020-10-13T13:59:04Z
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,5,Great staff and easy to dispose of household goods x,2023-04-06T17:23:50Z
ChIJYW1vGtj4ekgRfBRUE6a_Kck,5,Really helpful and pleasant chaps at the recycling centre giving advice and helping sort your rubbish,2022-01-17T13:06:57Z
ChIJYW1vGtj4ekgRfBRUE6a_Kck,5,Great help from the workers and on good days youre in and out in less than 15 mins .,2020-12-15T07:29:46Z
ChIJYW1vGtj4ekgRfBRUE6a_Kck,3,Once you get in it is very efficient. The people are helpful and it’s very orderly. Don’t rely on the website or Google. You’re told it’s open but when you get there there’s a queue and the gates are closed.,2021-08-14T07:53:11Z
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Deserves 5 stars just because of how helpful the staff are, made a few trips and they always go out of their way to point you in the right direction or assist with carrying items. Smaller than other recycling centres but a life saver if you live in the surrounding areas, very convenient opening hours too. Be prepared to wait 10 mins or so, there is sometimes a queue, hit and miss so avoid peak times if possible.",2022-10-16T19:10:37Z
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Superb, well organised and helpful.  Can get really busy at times as the site is quite small.  Sort your waste out before you get there to make it easier for yourself and them.",2021-02-23T10:25:23Z
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Really handy, friendly staff and a good system in operation during lockdown. If you pick your time, you will avoid the queues.",2020-08-29T00:30:17Z
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,4,"Organised, helpful staff
A lot more recycling points , toys electrical etc",2022-10-04T11:08:13Z
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,5,"What can you say about the tip :) !  Well as tips go they have got it right here.  Really easy to recycle pretty much everything,  which is brilliant,  I would suggest as you are packing up your rubbish at home sort it into similar items to speed up,  do your bit for the planet and recycle as much as you can.  Like I said,  really good set up to do your bit.  Ques  can be a bit big sometimes,  the staff are all really helpfull and friendly too.  Well done Wigan !",2023-05-18T07:05:30Z
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,5,"A bit of a queue going in, burlt site very well organised and controlled well by helpful staff. I use it regularly.",2020-12-01T11:32:31Z
